Accident_Id;jour;mois;an;hrmn;lum;dep;com;agg;int;atm;col;adr;lat;long
202200000855;18;12;2022;20:00;5;74;74010;2;1;1;6;Avenue du petit port   alv;45,9051990000;6,1503940000
202200000856;19;10;2022;08:00;2;59;59350;2;1;1;2;MONTEBELLO BOULEVARD N° RESTE;50,6225900000;3,0448300000
202200000857;24;3;2022;17:10;1;75;75115;2;1;1;6;RUE SAINT CHARLES;48,8457670000;2,2847980000
202200000858;30;11;2022;12:40;1;74;74010;1;6;1;3;pk 0 D38;45,8439340000;6,0577230000
202200000859;18;10;2022;17:20;1;56;56121;2;2;1;3;8 Rue de Carnel;47,7402840000; -3,3688090000
202200000860;24;3;2022;08:00;1;75;75115;2;1;1;6;RUE MADEMOISELLE;48,8429480000;2,3016760000
202200000861;16;12;2022;16:00;1;93;93005;2;3;1;6;Rue du 11 Novembre / Rue Fernand Herbaut;48,9323700000;2,4949700000
202200000862;24;3;2022;06:15;2;75;75112;2;3;1;6;RUE DE BERCY;48,8391210000;2,3805390000
202200000863;18;10;2022;08:25;2;56;56121;2;6;8;3;6 Rue François Toullec;47,7337700000; -3,3766700000
202200000864;24;3;2022;19:30;5;75;75111;2;2;1;3;AVENUE PHILIPPE AUGUSTE;48,8557440000;2,3913620000
202200000865;19;10;2022;15:40;1;54;54395;2;2;1;6;BRIAND (RUE ARISTIDE);48,6823500000;6,1655600000
202200000866;19;10;2022;08:20;1;51;51454;2;1;1;2;avenue Nationale - la Neuvillette;49,2921398362;4,0024392307
202200000867;17;10;2022;20:05;5;51;51454;2;6;2;7;place Aristide Briand;49,2571248014;4,0393048525
202200000868;19;10;2022;08:59;1;49;49007;2;1;1;6;MEIGNANNE;47,4817900000; -0,5754700000
202200000869;24;3;2022;13:30;1;75;75111;2;3;1;6;RUE DU CHEMIN VERT;48,8607140000;2,3799510000
202200000870;19;10;2022;08:21;2;45;45234;2;1;1;4;29 Boulevard Alexandre Martin;47,9054990000;1,9094540000
202200000871;18;12;2022;23:50;3;21;21459;1;1;1;7;D959;47,4384870000;5,2906890000
202200000872;19;10;2022;07:10;5;45;45075;2;1;1;6;31 Route de Blois;47,8856830000;1,8263180000
202200000873;19;10;2022;07:15;5;45;45004;2;6;1;6;258 Rue du Vernisson ;47,9802250000;2,7295030000
202200000874;7;6;2022;19:05;2;73;73065;1;3;1;1;D10 Av des Landiers;45,5925790000;5,9021990000
202200000875;19;10;2022;19:00;2;44;44162;1;1;1;2;N844 ;47,2169900000; -1,6248800000
202200000876;23;10;2022;18:15;2;38;38544;2;1;2;6;LAFAYETTE(RUE);45,5270000000;4,8980000000
202200000877;14;10;2022;22:35;5;38;38544;2;1;1;6;JEAN JAURES(QUAI);45,5263000000;4,8726000000
202200000878;19;10;2022;20:40;5;38;38185;2;3;1;3;AVENUE DES JEUX OLYMPIQUES;45,1738800000;5,7420000000
202200000879;19;10;2022;21:50;5;35;35238;2;1;1;6;VITRE (BLD DE);48,1236200000; -1,6514100000
202200000880;14;10;2022;22:05;3;38;38544;2;1;1;3;ST MARCEL(MONTEE);45,5209000000;4,8833700000
202200000881;19;10;2022;11:14;1;33;33063;2;1;1;6;Cours Xavier Arnozan;44,8489993701; -0,5733034015
202200000882;14;10;2022;18:00;2;38;38544;1;9;8;6;CD 41;45,5134700000;4,9210400000
202200000883;19;10;2022;08:00;1;33;33162;2;2;1;3;AVE DU TAILLAN-MEDOC;44,8796107949; -0,6472894549
202200000884;28;9;2022;14:45;1;38;38053;2;2;1;3;Rue de l’Hôtel de Ville;45,5917700000;5,2851700000
202200000885;19;10;2022;08:15;1;31;31555;2;3;8;3;BD LAZARE CARNOT;43,6048180000;1,4494540000
202200000886;7;9;2022;17:15;1;38;38053;2;1;3;1;Avenue Maréchal Leclerc;45,5881600000;5,2815000000
202200000887;19;10;2022;20:30;5;29;29232;2;1;1;1;41 Rue de Kerfeunteun;48,0007100000; -4,1009090000
202200000888;24;8;2022;06:35;5;38;38053;1;2;1;3;D 1006;45,5960900000;5,2409400000
202200000889;16;10;2022;15:40;1;29;29019;2;6;2;1;rue Duquesne;48,3913100000; -4,4883100000
202200000890;5;7;2022;18:25;1;38;38053;2;1;1;3;ITALIE (AVE);45,5846300000;5,2765200000
202200000891;19;10;2022;16:55;1;28;28134;2;9;1;1;ORLEANS (RUE D');48,7372600000;1,3666200000
202200000892;18;10;2022;14:20;1;19;19031;2;2;1;6;SAULE (AVENUE ANDRE);45,1637400000;1,5404800000
202200000893;26;3;2022;02:00;5;38;38053;2;1;1;2;PONTCOTTIER;45,5847000000;5,2855600000
202200000894;11;2;2022;16:00;1;38;38053;2;1;1;6;BARBUSSE;45,5908200000;5,2716100000
202200000895;17;10;2022;19:40;5;19;19031;2;2;1;3;;45,1619800000;1,5310600000
202200000896;19;10;2022;22:35;3;17;17028;1;1;2;7;SABLES   CHEMIN DES;46,1246300000; -1,1244100000
202200000897;21;11;2022;17:50;3;88;88218;1;1;3;6;Lieu-dit 'Petempre';48,1229250000;6,8374660000
202200000898;19;10;2022;18:50;1;13;13117;2;2;1;3;LONDRES (AVENUE DE);43,4272365061;5,2354753871
202200000899;14;10;2022;19:50;3;60;60646;1;1;2;2;D901 Pk 5-11;49,4792790000;2,0629410000
202200000900;19;10;2022;15:40;1;13;13117;2;9;1;2;STADIUM (CD9);43,4421804291;5,2957800278
202200000901;21;10;2022;07:59;2;29;29147;2;6;3;3;N165;47,8675599000; -3,5845930000
202200000902;19;10;2022;23:40;5;13;13203;1;1;1;1;PLOMBIERES (BOULEVARD DES);43,3202300000;5,3773200000
202200000903;9;8;2022;07:15;1;22;22272;1;1;1;1;ZI de Bellevue;48,5525730000; -3,1075970000
202200000904;19;10;2022;03:05;5;12;12013;1;1;1;6;La Croix du Broual;44,5492220666;2,2519254684
202200000905;19;10;2022;02:05;5;06;06088;2;1;1;6;MERCANTOUR (BD);43,6728000000;7,2021900000
202200000906;21;12;2022;18:15;5;74;74012;1;3;8;3;THONON (ROUTE DE);46,1975300000;6,2671600000
202200000907;17;10;2022;10:20;1;06;06069;2;1;1;6;THIERS (AVENUE);43,6608900000;6,9225270000
202200000908;19;10;2022;18:45;2;06;06029;2;1;1;6;BACHAGA SAID BOUALAM (AVENUE);43,5536900000;7,0155900000
202200000909;21;12;2022;00:30;3;74;74284;1;4;2;2;D907;46,1351510000;6,4422800000
202200000910;22;12;2022;18:00;5;74;74275;2;1;2;1;D909a;45,8467390000;6,2141530000
202200000911;15;5;2022;19:37;2;74;74311;2;1;2;1;Route du Fer-à-Cheval;46,1448230000;6,3968860000
202200000912;19;12;2022;19:03;5;74;74012;2;1;1;6;MASSENET (RUE);46,1875500000;6,2405200000
202200000913;13;5;2022;16:15;1;74;74096;1;1;1;6;Route des Bornes;46,0484550000;6,1256290000
202200000914;23;12;2022;19:00;5;74;74012;2;1;3;6;18 AOUT 44 (RUE DU);46,1929200000;6,2511600000
202200000915;29;7;2022;09:55;1;45;45162;1;3;1;1;D22 PR 8 + 250;48,2082589618;2,1581976414
202200000916;18;12;2022;20:30;3;74;74172;1;1;1;6;CRETES (ROUTE DES);46,3861400000;6,6438200000
202200000917;23;7;2022;23:30;3;45;45051;1;1;1;6;D948 PR 27 + 223;47,8267020000;2,3796130000
202200000918;20;12;2022;07:40;2;74;74243;2;3;1;3;Route de cervonnex;46,1336680000;6,0819570000
202200000919;7;7;2022;15:30;1;45;45155;2;6;1;1;Place Foch;47,6812310000;2,6302190000
202200000920;29;4;2022;16:50;1;62;62040;1;2;1;3;D942;50,7183470000;2,3256420000
202200000921;18;12;2022;16:10;1;74;74305;2;1;1;3;THOUVENEL (RUE);46,2015300000;6,2455400000
202200000922;17;12;2022;11:50;1;74;74118;1;1;8;3;LIBERATION (ROUTE DE LA);46,1778700000;6,2345600000
202200000923;20;7;2022;22:00;5;69;69266;2;1;1;2;Avenue Roger Salengro;45,7818900000;4,8883400000
202200000924;15;12;2022;19:32;5;74;74012;2;3;3;6;ANNEXION (RUE DE L');46,1862900000;6,2364200000
202200000925;14;12;2022;12:00;1;74;74281;2;1;8;6;DE GAULLE (AV DU GAL) APRES N°26;46,3634000000;6,4687300000
202200000926;9;12;2022;08:00;2;74;74026;2;1;4;6;Route de choisy;45,9719500000;6,0520400000
202200000927;23;5;2022;15:45;1;39;39198;1;1;1;1;;47,1077240000;5,4834300000
202200000928;5;12;2022;09:00;1;74;74010;2;3;8;2;CRAN (AVENUE DE);45,9054300000;6,1196300000
202200000929;11;5;2022;12:35;1;39;39198;2;3;1;3;115 Avenue de Lattre de Tassigny;47,1115700000;5,5002700000
202200000930;24;10;2022;06:20;3;74;74178;1;1;3;3;D910;45,9526270000;5,9187340000
202200000931;27;5;2022;14:55;1;67;67152;1;1;1;2;Route Nationale 83;48,5277100000;7,6943400000
202200000932;24;11;2022;08:20;1;74;74010;2;6;8;3;PLAINE (AVENUE DE LA);45,9161900000;6,1286000000
202200000933;3;5;2022;08:35;1;67;67447;1;1;1;4;M35;48,6012400000;7,7339800000
202200000934;31;10;2022;14:45;1;62;62225;1;1;8;6;D209;50,7747030000;2,3525940000
202200000935;10;10;2022;10:21;1;976;97611;2;1;2;7;tsoundzou-Kadjifouni ( rue ); -12,8064500000;45,2083200000
202200000936;9;10;2022;15:00;1;62;62765;2;6;1;3;Rue d'Arras;50,7450740000;2,2589930000
202200000937;10;10;2022;17:00;1;973;97302;2;3;1;6;CABASSOU (ROUTE DE);4,9192337946; -52,3176026344
202200000938;10;10;2022;09:40;1;973;97302;2;1;2;3;FELIX EBOUE(ROCADE);4,9306766101; -52,3136624694
202200000939;10;10;2022;09:34;1;973;97302;1;1;1;6;ROUTE NATIONALE 1;4,9215872217; -52,3297584057
202200000940;30;11;2022;18:15;3;80;80187;1;1;1;5;D1001;49,9712770000;2,1549730000
202200000941;10;10;2022;22:14;1;973;97309;2;1;2;7;TIGRE (ROUTE DU);4,9147400000; -52,3101100000
202200000942;21;12;2022;20:41;5;54;54451;2;1;2;1;LONGWY (RUE DE);49,5072400000;5,7547800000
202200000943;10;10;2022;19:35;1;69;69387;2;2;1;3;Rue Félix Brun;45,7398400000;4,8331200000
202200000944;10;10;2022;12:15;1;69;69386;2;3;1;3;Boulevard des Belges;45,7700700000;4,8569800000
202200000945;10;10;2022;10:10;1;972;97213;1;1;1;1;ROUTE DEPARTEMENTALE 13;14,6319470000; -61,0315590000
202200000946;27;11;2022;21:38;3;38;38053;1;1;1;2;D 1006;45,5921400000;5,2512300000
202200000947;10;10;2022;13:15;1;972;97209;2;1;2;3;RD 13;14,6150400000; -61,0513800000
202200000948;10;10;2022;14:00;1;971;97101;2;1;1;4;Secteur Pont de la Gabarre;16,2530082798; -61,5460002422
202200000949;8;10;2022;05:15;2;971;97113;1;1;1;6;Pont de BLANCHARD;16,2229916145; -61,5234053135
202200000950;9;10;2022;15:20;1;95;95018;2;3;1;5;Avenue Gabriel Peri;48,9429556402;2,2522696853
202200000951;10;10;2022;13:30;1;91;91421;1;1;1;2;NATIONALE 6 (CES POMPIDOU);48,7122400000;2,4421100000
202200000952;7;10;2022;23:09;5;87;87085;2;1;1;2;DE GAULLE (AVENUE DU GENERAL);45,8333400000;1,2651600000
202200000953;7;10;2022;18:27;1;87;87085;2;1;1;6;MAUVENDIERE (RUE DE LA);45,8331100000;1,2485100000
202200000954;8;10;2022;17:55;1;85;85194;2;3;1;3;169 Bis Rue de la bauduère;46,5065870000; -1,7841786100
202200000955;10;10;2022;07:50;1;83;83137;2;1;1;1;INFANTERIE DE MARINE (AVE D');43,1139300000;5,9351500000
202200000956;10;10;2022;22:50;5;83;83069;2;1;1;1;GIENS (ROUTE DE );43,0808200000;6,1499100000
202200000957;10;10;2022;21:10;3;78;78418;2;1;1;6;GABRIEL PERI (AVENUE);48,9297800000;2,1439600000
202200000958;10;10;2022;20:15;5;78;78440;2;1;1;6;VEUVE FLEURET (RUE);48,9912860000;1,9086010000
202200000959;10;10;2022;18:30;1;78;78401;2;1;1;2;RHIN ET DANUBE (PONT);49,0000940000;1,9074260000
202200000960;10;10;2022;17:10;2;78;78624;2;1;1;1;FRERES LEIRIS RUE DES;48,9950860000;2,0191880000
202200000961;10;10;2022;07:45;1;77;77058;2;1;1;6;BOULEVARD PIERRE MENDES FRANCE;48,8366190000;2,7080080000
202200000962;10;10;2022;09:10;1;76;76540;2;3;1;3;Boulevard de l'Yser;49,4476400000;1,0975800000
202200000963;9;10;2022;15:15;1;76;76351;2;2;1;3;APLEMONT (D');49,5054100000;0,1693300000
202200000964;6;10;2022;18:25;1;76;76351;1;1;1;4;RD 6015;49,5004800000;0,1803600000
202200000965;10;10;2022;10:45;1;76;76217;2;9;1;6;BOURSE (ARCADES DE LA);49,9268100000;1,0796400000
202200000966;10;10;2022;17:45;1;69;69259;2;9;1;3;12 Avenue Maurice Thorez;45,6995666730;4,8621089742
202200000967;8;10;2022;18:45;2;67;67447;2;3;1;3;ERSTEIN (RUE D );48,6106600000;7,7338900000
202200000968;7;10;2022;18:05;2;67;67482;2;1;1;4;ILL (RUE DE L );48,6129400000;7,7686000000
202200000969;15;9;2022;17:39;1;49;49355;1;1;1;3;la malnodiere;47,1389720000; -0,7931180000
202200000970;18;9;2022;16:04;1;49;49355;1;1;1;3;D960;47,0994020000; -0,7774110000
202200000971;18;9;2022;23:30;3;81;81075;2;1;1;6;Route de Lautrec;43,6485210000;2,1020260000
202200000972;17;9;2022;18:30;1;28;28219;1;1;1;6;Autoroute A11 PK 103+000;48,2325770000;1,0352900000
202200000973;19;9;2022;12:30;1;51;51217;2;2;1;3;Rue du General Leclerc;49,0757760000;3,6394770000
202200000974;18;9;2022;19:15;2;14;14347;1;1;1;6;D577;48,9804990000; -0,7543230000
202200000975;12;9;2022;18:20;1;68;68043;2;1;1;1;53 Rue de Staffelfelden;47,8563050000;7,2606860000
202200000976;18;9;2022;21:19;3;72;72200;1;1;1;2;1 Boulevard des Avocats;47,8823520000;0,1908980000
202200000977;18;9;2022;16:55;1;14;14061;1;1;7;6;A84;49,0094710252; -0,8954139962
202200000978;17;9;2022;13:00;1;62;62113;1;2;1;3;Intersection D82 D75E1;50,3394620000;2,5236580000
202200000979;13;9;2022;17:30;1;51;51576;2;9;1;3;D1;49,0486420000;4,1121700000
202200000980;16;9;2022;20:00;3;19;19289;1;1;1;7;732 Route De Cabanis;45,2206141309;1,4106810093
202200000981;18;9;2022;14:24;1;67;67306;1;1;1;5;D191;48,5158460000;7,2937260000
202200000982;19;9;2022;18:50;2;76;76206;1;1;1;1;départementale 74;49,6644520314;0,2474284172
202200000983;18;9;2022;10:40;1;76;76141;1;1;1;7;D72;49,6218600000;0,4252480000
202200000984;19;9;2022;07:50;1;2A;2A269;1;1;1;2;Sarra di Poli;41,7910010000;9,3963250000
202200000985;18;9;2022;20:15;2;65;65017;1;1;1;6;D173;42,7545120000;0,1925180000
202200000986;18;9;2022;18:20;1;32;32197;1;1;1;1;Stauzis (Château);43,9835480000;0,2771900000
202200000987;18;9;2022;02:00;3;32;32072;1;1;1;6;Route Departementale 35;43,6243960000;0,2779200000
202200000988;18;9;2022;17:45;1;11;11038;1;1;1;7;;42,7895270000;2,1227220000
202200000989;19;9;2022;09:20;1;71;71187;1;1;1;4;rn80;46,7440370000;4,5355510000
202200000990;19;9;2022;10:40;1;71;71369;1;2;1;3;D974bis;46,9134250000;4,7223830000
202200000991;13;9;2022;21:00;3;89;89180;1;4;2;6;D369;48,1583340000;3,1666690000
202200000992;19;9;2022;06:25;2;42;42011;2;8;1;1;Rue de la République;45,8181860000;4,1873820000
202200000993;9;4;2022;18:15;1;34;34332;1;1;1;1;Chemin de l Arbre Blanc;43,2909200000;3,3869920000
202200000994;19;9;2022;06:30;2;39;39582;1;1;1;7;;46,7596840000;5,6075490000
202200000995;18;9;2022;16:00;1;25;25422;2;1;1;3;14 Grande Rue;47,3767740000;6,7303060000
202200000996;18;9;2022;19:10;1;38;38039;1;1;1;6;D30;45,2729690000;5,8420010000
202200000997;18;9;2022;09:55;1;38;38249;1;1;1;6;D11;45,2146890000;5,8256830000
202200000998;18;9;2022;11:30;1;03;03084;1;1;1;3;Route du Montet;46,4777980000;2,8526900000
202200000999;18;9;2022;17:30;1;01;01029;1;2;1;3;Route de Pirajoux;46,4051520000;5,2688990000
202200001000;18;9;2022;17:00;1;26;26357;1;1;6;7;D75;44,2814180000;4,9457360000
202200001001;18;9;2022;17:20;1;83;83056;1;1;1;6;D54;43,5474520000;6,5326540000
202200001002;19;9;2022;19:00;1;60;60667;2;1;1;7;Rue des Moulins;49,3108860000;2,7366850000
202200001003;19;9;2022;17:40;1;43;43229;1;1;7;1;D590;45,0612490640;3,7857594217
202200001004;18;9;2022;19:20;1;43;43267;2;1;1;6;Rue du 19 Mars 1962;45,1856210000;3,9108220000
202200001005;19;9;2022;07:50;1;07;07005;1;1;1;6;;44,5563040000;4,6041620000
202200001006;19;9;2022;09:25;1;21;21554;2;3;1;6;1 Rue Monge;47,1025750000;5,2630140000
202200001007;18;9;2022;16:50;1;24;24220;1;3;1;4;D45;45,0340930000;0,8177950000
202200001008;17;9;2022;19:42;2;27;27192;1;6;1;7;D840;49,1555240000;0,9171870000
202200001009;19;9;2022;08:05;1;27;27056;2;6;1;3;Route des Granges;49,0937240000;0,5887130000
202200001010;13;9;2022;15:20;1;28;28051;1;1;1;7;N10;48,1839860000;1,3764020000
202200001011;18;9;2022;18:39;1;37;37211;1;2;1;3;Le Moulin Brule;47,2429831181;0,8104884624
202200001012;18;9;2022;11:30;1;37;37156;2;2;1;3;51 Allée des Quartes;47,3813370000;0,8292870000
202200001013;18;9;2022;16:00;1;30;30241;1;1;1;1;D1144;43,9537110000;4,2687680000
202200001014;19;9;2022;17:15;1;24;24207;2;3;1;1;Route de Milhac;44,8172240000;1,2999970000
202200001015;18;9;2022;15:38;1;03;03193;1;1;1;6;A71 PK 280+350;46,5097110000;2,6279430000
202200001016;19;9;2022;15:00;1;973;97309;2;1;1;3;Route de Rémire (rd2);4,9063730000; -52,2731210000
202200001017;17;9;2022;16:50;1;01;01249;1;1;1;2;A42;45,8150420000;4,9599190000
202200001018;18;9;2022;02:19;3;37;37067;1;1;1;6;D17 - Route de Saché;47,2507178499;0,4878187180
202200001019;17;9;2022;03:50;3;06;06161;1;1;1;6;autoroute A8, pk 177.200 Nord;43,6325730000;7,1227670000
202200001020;17;9;2022;20:00;3;976;97602;1;1;1;1;Route départementale 2 DZOUMOGNE; -12,7344770000;45,1186180000
202200001021;19;9;2022;11:59;1;25;25405;1;4;1;3;D44;46,8299910000;6,3390740000
202200001022;16;9;2022;10:15;1;974;97415;2;1;1;3;Route du Théâtre; -21,0412080000;55,2249370000
202200001023;19;9;2022;17:40;1;37;37225;1;1;1;1;D140;47,3604165683;0,8731770515
202200001024;14;8;2022;05:00;5;2B;2B093;1;1;1;1;T30;42,6103180000;8,8896080000
202200001025;14;9;2022;13:00;1;30;30156;2;9;1;7;Avenue Clément Ader;43,8655900000;4,4396910000
202200001026;15;9;2022;09:11;1;84;84003;2;1;7;6;Quai Général Leclerc;43,8767480000;5,3991820000
202200001027;17;9;2022;18:00;1;84;84124;1;1;6;-1;route départementale 25;43,9189170000;5,0945880000
202200001028;17;9;2022;13:00;1;67;67237;2;6;1;3;Giratoire D468 / Rue du Lieutenant de Bettignies;48,6758940000;7,8458800000
202200001029;17;9;2022;00:10;5;38;38449;2;1;1;3;80 Rue du Ruisseau;45,6408870000;5,0978980000
202200001030;19;9;2022;08:15;1;38;38210;1;1;1;1;D65b;45,7692180000;5,2524740000
202200001031;19;9;2022;07:50;2;26;26088;2;6;1;2;Route Louis Pasteur;45,0357610000;5,0828830000
202200001032;18;9;2022;15:40;1;01;01185;1;1;1;6;D8;45,9370870000;5,6083270000
202200001033;19;9;2022;03:30;3;69;69177;1;6;1;6;Route de Sain Bel;45,7981121833;4,6242302657
202200001034;19;9;2022;08:44;2;81;81131;1;2;7;5;D13;43,8917810000;1,9948340000
202200001035;15;9;2022;00:45;3;33;33322;2;1;1;7;Allee de Balzac;44,9576610000; -0,6685790000
202200001036;18;9;2022;18:25;1;60;60612;1;1;1;7;D330;49,2002729014;2,6037219874
202200001037;18;9;2022;11:30;1;13;13211;1;1;1;3;A50-Sens Marseille vers Aubagne;43,2920440695;5,4529971317
202200001038;18;9;2022;16:05;1;83;83027;1;1;1;6;A50;43,1995861167;5,7574038505
202200001039;17;9;2022;21:05;3;83;83090;1;1;1;2;A50;43,1237580000;5,8277030000
202200001040;18;9;2022;17:20;1;91;91086;1;1;1;3;RN 104;48,6246600000;2,3945800000
202200001041;18;9;2022;12:10;1;91;91216;1;1;1;4;AUTOROUTE A6;48,6850200000;2,3275800000
202200001042;17;9;2022;22:20;3;91;91228;1;1;1;5;AUTOROUTE A6;48,6212600000;2,4240400000
202200001043;17;9;2022;18:40;1;91;91235;1;1;1;7;RN 104;48,6259700000;2,3541200000
202200001044;18;9;2022;13:50;1;92;92025;1;1;1;4;A86;48,9297729618;2,2416641417
202200001045;18;9;2022;09:50;1;95;95277;1;1;1;4; A1;48,9703100000;2,4828200000
202200001046;18;9;2022;10:45;1;93;93064;1;1;1;2;AUTOROUTE A86;48,8849500000;2,4700100000
202200001047;17;9;2022;18:30;1;95;95241;1;1;1;2;RN 104;49,0558000000;2,4231000000
202200001048;18;9;2022;18:00;1;77;77294;1;1;1;6;A104;48,9727270000;2,5763970000
202200001049;18;9;2022;16:18;1;94;94033;1;1;1;2;A86.EXT;48,8521422803;2,4902740888
202200001050;18;9;2022;07:15;2;77;77175;1;1;1;6;A5b;48,6491800000;2,6206100000
202200001051;17;9;2022;20:20;3;75;75112;1;1;1;4;A4;48,8211230000;2,4615410000
202200001052;17;9;2022;16:30;1;94;94033;1;1;1;2;A86.EXT;48,8521422803;2,4902740888
202200001053;17;9;2022;13:05;1;77;77363;1;1;1;2;A104;48,9184500000;2,6324100000
202200001054;17;9;2022;05:55;3;94;94044;1;1;1;7;RN406.W;48,7579200000;2,4706500000
202200001055;17;9;2022;12:15;1;92;92073;2;1;1;7;SELLIER (BOULEVARD HENRI);48,8669600000;2,2211800000
202200001056;17;9;2022;11:15;1;974;97416;1;1;1;6;ISAUTIER (AVENUE CHARLES); -21,3122000000;55,4511000000
202200001057;17;9;2022;06:00;1;974;97416;1;1;1;7;RN1 (ROUTE NATIONALE); -21,3211600000;55,4464300000
202200001058;16;9;2022;19:05;2;973;97302;2;1;1;6;A.HENRI(RUE);4,9337500000; -52,3340000000
202200001059;16;9;2022;15:10;1;972;97213;1;1;1;4;ROUTE NATIONALE 1;14,6181300000; -61,0333500000
202200001060;17;9;2022;20:55;5;69;69389;2;2;8;6;Rue du Bourbonnais;45,7742700000;4,8053700000
202200001061;16;9;2022;04:05;3;971;97105;2;3;2;3;CHARLES DE GAULLE (BD DU GENERAL);15,9956500000; -61,7318600000
202200001062;17;9;2022;01:56;5;83;83123;2;1;1;6;BANDOL (ROUTE)N° IMPAIRS;43,1251633668;5,7886807323
202200001063;17;9;2022;11:10;1;81;81004;2;3;1;2;DEMBOURG (AV);43,9364100000;2,1449600000
202200001064;17;9;2022;05:30;5;78;78190;2;1;1;6;PAUL DEMANGE (RUE);48,8789600000;2,1488800000
202200001065;17;9;2022;11:45;1;76;76681;1;3;1;5;Boulevard Industriel;49,4156000000;1,1072000000
202200001066;17;9;2022;19:25;1;69;69256;2;2;1;3;Avenue Garibaldi;45,7669800000;4,9327000000
202200001067;17;9;2022;21:30;5;69;69259;2;3;1;6;Avenue de la Division Leclerc;45,6951900000;4,8685100000
202200001068;16;9;2022;18:48;1;67;67462;2;1;2;6;COLMAR (ROUTE DE);48,2581000000;7,4444200000
202200001069;17;9;2022;12:45;1;64;64445;2;3;1;3;avenue Dufau;43,3046400000; -0,3681900000
202200001070;17;9;2022;16:45;1;64;64024;2;1;7;7;Boulevard du B.A.B.;43,4976500000; -1,5070400000
202200001071;16;9;2022;15:55;1;59;59183;2;1;3;6;BANC VERT;51,0195096923;2,3458868265
202200001072;5;9;2022;19:11;1;57;57227;2;9;1;6;BARTH (RUE FELIX );49,1814322796;6,8980975633
202200001073;17;9;2022;03:35;5;47;47001;2;6;1;3;LIBERTE (BOULEVARD DE LA);44,1951700000;0,6125900000
202200001074;17;9;2022;20:50;5;45;45234;2;1;1;1;27 Avenue de la Libération;47,9202162047;1,9023900032
202200001075;17;9;2022;13:45;1;43;43157;2;2;1;3;BELGES (AV. DES);45,0465900000;3,8921400000
202200001076;17;9;2022;18:20;1;35;35051;2;1;1;3;ALLIES (BOULEVARD DES);48,1357702451; -1,6238039732
202200001077;17;9;2022;17:15;1;35;35055;2;1;1;3;MOULIN (RUE DU);48,0882032164; -1,6268147528
202200001078;17;9;2022;06:10;5;33;33063;2;1;1;6;Cours Saint Louis;44,8560488039; -0,5711871386
202200001079;16;9;2022;18:50;1;33;33529;2;1;1;7;OCEAN (BD DE L');44,6230344436; -1,2019354105
202200001080;17;9;2022;16:30;1;31;31069;2;1;1;6;SAND (RUE GEORGES);43,6500080000;1,3749090000
202200001081;17;9;2022;15:00;1;29;29019;2;6;1;3;9 rue Sébastopol;48,4002546192; -4,4690741301
202200001082;17;9;2022;16:05;1;26;26058;2;1;6;6;Quai Thannaron;44,9378400000;4,8903300000
202200001083;17;9;2022;22:10;5;25;25056;2;2;1;3;FAURE AVENUE EDGAR;47,2445900000;6,0216670000
202200001084;18;9;2022;01:30;4;17;17300;2;1;1;3;AMELOT   RUE;46,1605400000; -1,1483400000
202200001085;17;9;2022;14:33;1;17;17300;2;1;1;6;ORBIGNY   RUE ALCIDE D';46,1637400000; -1,1468070000
202200001086;16;9;2022;18:05;1;16;16089;2;3;1;3;Rue de la Trache;45,6822910000; -0,2920840000
202200001087;17;9;2022;21:25;5;14;14118;2;1;1;7;Avenue du Calvados;49,1901118875; -0,3382265568
202200001088;17;9;2022;01:30;5;13;13201;2;1;1;3;BD MAURICE BOURDET;43,3025382093;5,3795529484
202200001089;13;9;2022;17:00;1;13;13028;2;1;1;6;FRANCE (BOULEVARD ANATOLE);43,1738300000;5,6103000000
202200001090;17;9;2022;12:30;1;11;11069;2;1;1;2;153 Av du Pdt Franklin Roosevelt;43,2221700000;2,3374800000
202200001091;17;9;2022;04:27;5;10;10333;2;2;1;6;JULES DIDIER (RUE);48,2861200000;4,0665000000
202200001092;17;9;2022;18:15;1;06;06088;2;3;1;3;ARSON (RUE);43,7024600000;7,2878100000
202200001093;16;9;2022;15:38;1;06;06069;1;1;1;5;CHEVREFEUILLES (CHEMIN DES);43,6390800000;6,9208100000
202200001094;17;9;2022;18:30;1;75;75120;2;1;1;2;BD PERIPHERIQUE INTERIEUR;48,8474280000;2,4145600000
202200001095;16;9;2022;21:50;3;75;75114;2;4;1;6;ECHANGEUR ORLEANS;48,8192780000;2,3288870000
202200001096;16;9;2022;17:25;1;75;75115;2;4;1;2;PORTE BRANCION;48,8260230000;2,2990750000
202200001097;17;9;2022;21:05;5;75;75119;2;3;1;3;AVENUE JEAN JAURES;48,8887970000;2,3931260000
202200001098;17;9;2022;18:40;1;75;75116;2;4;1;2;AVENUE DE LA PORTE DE SAINT CLOUD;48,8385927303;2,2523018718
202200001099;17;9;2022;14:58;1;75;75116;2;1;1;6;AVENUE DU GENERAL SARRAIL;48,8471920000;2,2567180000
202200001100;17;9;2022;20:45;5;75;75115;2;3;1;6;RUE LEON DIERX;48,8288440000;2,2998140000
202200001101;17;9;2022;00:30;5;75;75115;2;3;1;3;RUE DE LA CROIX NIVERT;48,8463280000;2,2992490000
202200001102;16;9;2022;03:20;5;75;75113;2;3;1;6;BOULEVARD DE PORT ROYAL;48,8383220000;2,3420660000
